,year_month,volume,product,uf,unit
48,2006-03,0.0,QUEROSENE ILUMINANTE,RR,m3
49,2007-03,0.0,QUEROSENE ILUMINANTE,RR,m3
50,2008-03,0.0,QUEROSENE ILUMINANTE,RR,m3
51,2009-03,0.0,QUEROSENE ILUMINANTE,RR,m3
52,2010-03,0.0,QUEROSENE ILUMINANTE,RR,m3
53,2011-03,0.0,QUEROSENE ILUMINANTE,RR,m3
54,2012-03,0.0,QUEROSENE ILUMINANTE,RR,m3
55,2013-03,0.0,QUEROSENE ILUMINANTE,RR,m3
56,2014-03,0.0,QUEROSENE ILUMINANTE,RR,m3
57,2015-03,0.0,QUEROSENE ILUMINANTE,RR,m3
58,2016-03,0.0,QUEROSENE ILUMINANTE,RR,m3
59,2017-03,0.0,QUEROSENE ILUMINANTE,RR,m3
60,2018-03,0.0,QUEROSENE ILUMINANTE,RR,m3
61,2019-03,0.0,QUEROSENE ILUMINANTE,RR,m3
62,2020-03,0.0,QUEROSENE ILUMINANTE,RR,m3
63,2000-04,0.0,QUEROSENE ILUMINANTE,RR,m3
64,2001-04,0.0,QUEROSENE ILUMINANTE,RR,m3
65,2002-04,0.0,QUEROSENE ILUMINANTE,RR,m3
66,2003-04,0.0,QUEROSENE ILUMINANTE,RR,m3
67,2004-04,0.0,QUEROSENE ILUMINANTE,RR,m3
68,2005-04,0.0,QUEROSENE ILUMINANTE,RR,m3
69,2006-04,0.0,QUEROSENE ILUMINANTE,RR,m3
70,2007-04,0.0,QUEROSENE ILUMINANTE,RR,m3
71,2008-04,0.0,QUEROSENE ILUMINANTE,RR,m3
72,2009-04,0.0,QUEROSENE ILUMINANTE,RR,m3
73,2010-04,0.0,QUEROSENE ILUMINANTE,RR,m3
74,2011-04,0.0,QUEROSENE ILUMINANTE,RR,m3
75,2012-04,0.0,QUEROSENE ILUMINANTE,RR,m3
76,2013-04,0.0,QUEROSENE ILUMINANTE,RR,m3
77,2014-04,0.0,QUEROSENE ILUMINANTE,RR,m3
78,2015-04,0.0,QUEROSENE ILUMINANTE,RR,m3
79,2016-04,0.0,QUEROSENE ILUMINANTE,RR,m3
80,2017-04,0.0,QUEROSENE ILUMINANTE,RR,m3
81,2018-04,0.0,QUEROSENE ILUMINANTE,RR,m3
82,2019-04,0.0,QUEROSENE ILUMINANTE,RR,m3
83,2020-04,0.0,QUEROSENE ILUMINANTE,RR,m3
84,2000-05,0.0,QUEROSENE ILUMINANTE,RR,m3
85,2001-05,0.0,QUEROSENE ILUMINANTE,RR,m3
86,2002-05,0.0,QUEROSENE ILUMINANTE,RR,m3
87,2003-05,0.0,QUEROSENE ILUMINANTE,RR,m3
88,2004-05,0.0,QUEROSENE ILUMINANTE,RR,m3
89,2005-05,0.0,QUEROSENE ILUMINANTE,RR,m3
90,2006-05,0.0,QUEROSENE ILUMINANTE,RR,m3
91,2007-05,0.0,QUEROSENE ILUMINANTE,RR,m3
92,2008-05,0.0,QUEROSENE ILUMINANTE,RR,m3
93,2009-05,0.0,QUEROSENE ILUMINANTE,RR,m3
94,2010-05,0.0,QUEROSENE ILUMINANTE,RR,m3
95,2011-05,0.0,QUEROSENE ILUMINANTE,RR,m3
96,2012-05,0.0,QUEROSENE ILUMINANTE,RR,m3
97,2013-05,0.0,QUEROSENE ILUMINANTE,RR,m3
98,2014-05,0.0,QUEROSENE ILUMINANTE,RR,m3
99,2015-05,0.0,QUEROSENE ILUMINANTE,RR,m3
100,2016-05,0.0,QUEROSENE ILUMINANTE,RR,m3
101,2017-05,0.0,QUEROSENE ILUMINANTE,RR,m3
102,2018-05,0.0,QUEROSENE ILUMINANTE,RR,m3
103,2019-05,0.0,QUEROSENE ILUMINANTE,RR,m3
104,2020-05,0.0,QUEROSENE ILUMINANTE,RR,m3
105,2000-06,0.0,QUEROSENE ILUMINANTE,RR,m3
106,2001-06,0.0,QUEROSENE ILUMINANTE,RR,m3
107,2002-06,0.0,QUEROSENE ILUMINANTE,RR,m3
108,2003-06,0.0,QUEROSENE ILUMINANTE,RR,m3
109,2004-06,0.0,QUEROSENE ILUMINANTE,RR,m3
110,2005-06,0.0,QUEROSENE ILUMINANTE,RR,m3
111,2006-06,0.0,QUEROSENE ILUMINANTE,RR,m3
112,2007-06,0.0,QUEROSENE ILUMINANTE,RR,m3
113,2008-06,0.0,QUEROSENE ILUMINANTE,RR,m3
114,2009-06,0.0,QUEROSENE ILUMINANTE,RR,m3
115,2010-06,0.0,QUEROSENE ILUMINANTE,RR,m3
116,2011-06,0.0,QUEROSENE ILUMINANTE,RR,m3
117,2012-06,0.0,QUEROSENE ILUMINANTE,RR,m3
118,2013-06,0.0,QUEROSENE ILUMINANTE,RR,m3
119,2014-06,0.0,QUEROSENE ILUMINANTE,RR,m3
120,2015-06,0.0,QUEROSENE ILUMINANTE,RR,m3
121,2016-06,0.0,QUEROSENE ILUMINANTE,RR,m3
122,2017-06,0.0,QUEROSENE ILUMINANTE,RR,m3
123,2018-06,0.0,QUEROSENE ILUMINANTE,RR,m3
124,2019-06,0.0,QUEROSENE ILUMINANTE,RR,m3
125,2020-06,0.0,QUEROSENE ILUMINANTE,RR,m3
126,2000-07,0.0,QUEROSENE ILUMINANTE,RR,m3
127,2001-07,0.0,QUEROSENE ILUMINANTE,RR,m3
128,2002-07,0.0,QUEROSENE ILUMINANTE,RR,m3
129,2003-07,0.0,QUEROSENE ILUMINANTE,RR,m3
130,2004-07,0.0,QUEROSENE ILUMINANTE,RR,m3
131,2005-07,0.0,QUEROSENE ILUMINANTE,RR,m3
132,2006-07,0.0,QUEROSENE ILUMINANTE,RR,m3
133,2007-07,0.0,QUEROSENE ILUMINANTE,RR,m3
134,2008-07,0.0,QUEROSENE ILUMINANTE,RR,m3
135,2009-07,0.0,QUEROSENE ILUMINANTE,RR,m3
136,2010-07,0.0,QUEROSENE ILUMINANTE,RR,m3
137,2011-07,0.0,QUEROSENE ILUMINANTE,RR,m3
138,2012-07,0.0,QUEROSENE ILUMINANTE,RR,m3
139,2013-07,0.0,QUEROSENE ILUMINANTE,RR,m3
140,2014-07,0.0,QUEROSENE ILUMINANTE,RR,m3
141,2015-07,0.0,QUEROSENE ILUMINANTE,RR,m3
142,2016-07,0.0,QUEROSENE ILUMINANTE,RR,m3
143,2017-07,0.0,QUEROSENE ILUMINANTE,RR,m3
144,2018-07,0.0,QUEROSENE ILUMINANTE,RR,m3
145,2019-07,0.0,QUEROSENE ILUMINANTE,RR,m3
146,2020-07,0.0,QUEROSENE ILUMINANTE,RR,m3
147,2000-08,0.0,QUEROSENE ILUMINANTE,RR,m3
148,2001-08,0.0,QUEROSENE ILUMINANTE,RR,m3
149,2002-08,0.0,QUEROSENE ILUMINANTE,RR,m3
150,2003-08,0.0,QUEROSENE ILUMINANTE,RR,m3
151,2004-08,0.0,QUEROSENE ILUMINANTE,RR,m3
152,2005-08,0.0,QUEROSENE ILUMINANTE,RR,m3
153,2006-08,0.0,QUEROSENE ILUMINANTE,RR,m3
154,2007-08,0.0,QUEROSENE ILUMINANTE,RR,m3
155,2008-08,0.0,QUEROSENE ILUMINANTE,RR,m3
156,2009-08,0.0,QUEROSENE ILUMINANTE,RR,m3
157,2010-08,0.0,QUEROSENE ILUMINANTE,RR,m3
158,2011-08,0.0,QUEROSENE ILUMINANTE,RR,m3
159,2012-08,0.0,QUEROSENE ILUMINANTE,RR,m3
160,2013-08,0.0,QUEROSENE ILUMINANTE,RR,m3
161,2014-08,0.0,QUEROSENE ILUMINANTE,RR,m3
162,2015-08,0.0,QUEROSENE ILUMINANTE,RR,m3
163,2016-08,0.0,QUEROSENE ILUMINANTE,RR,m3
164,2017-08,0.0,QUEROSENE ILUMINANTE,RR,m3
165,2018-08,0.0,QUEROSENE ILUMINANTE,RR,m3
166,2019-08,0.0,QUEROSENE ILUMINANTE,RR,m3
167,2020-08,0.0,QUEROSENE ILUMINANTE,RR,m3
168,2000-09,0.0,QUEROSENE ILUMINANTE,RR,m3
169,2001-09,0.0,QUEROSENE ILUMINANTE,RR,m3
170,2002-09,0.0,QUEROSENE ILUMINANTE,RR,m3
171,2003-09,0.0,QUEROSENE ILUMINANTE,RR,m3
172,2004-09,0.0,QUEROSENE ILUMINANTE,RR,m3
173,2005-09,0.0,QUEROSENE ILUMINANTE,RR,m3
174,2006-09,0.0,QUEROSENE ILUMINANTE,RR,m3
175,2007-09,0.0,QUEROSENE ILUMINANTE,RR,m3
176,2008-09,0.0,QUEROSENE ILUMINANTE,RR,m3
177,2009-09,0.0,QUEROSENE ILUMINANTE,RR,m3
178,2010-09,0.0,QUEROSENE ILUMINANTE,RR,m3
179,2011-09,0.0,QUEROSENE ILUMINANTE,RR,m3
180,2012-09,0.0,QUEROSENE ILUMINANTE,RR,m3
181,2013-09,0.0,QUEROSENE ILUMINANTE,RR,m3
182,2014-09,0.0,QUEROSENE ILUMINANTE,RR,m3
183,2015-09,0.0,QUEROSENE ILUMINANTE,RR,m3
184,2016-09,0.0,QUEROSENE ILUMINANTE,RR,m3
185,2017-09,0.0,QUEROSENE ILUMINANTE,RR,m3
186,2018-09,0.0,QUEROSENE ILUMINANTE,RR,m3
187,2019-09,0.0,QUEROSENE ILUMINANTE,RR,m3
188,2020-09,0.0,QUEROSENE ILUMINANTE,RR,m3
189,2000-10,0.0,QUEROSENE ILUMINANTE,RR,m3
190,2001-10,0.0,QUEROSENE ILUMINANTE,RR,m3
191,2002-10,0.0,QUEROSENE ILUMINANTE,RR,m3
192,2003-10,0.0,QUEROSENE ILUMINANTE,RR,m3
193,2004-10,0.0,QUEROSENE ILUMINANTE,RR,m3
194,2005-10,0.0,QUEROSENE ILUMINANTE,RR,m3
195,2006-10,0.0,QUEROSENE ILUMINANTE,RR,m3
196,2007-10,0.0,QUEROSENE ILUMINANTE,RR,m3
197,2008-10,0.0,QUEROSENE ILUMINANTE,RR,m3
198,2009-10,0.0,QUEROSENE ILUMINANTE,RR,m3
199,2010-10,0.0,QUEROSENE ILUMINANTE,RR,m3
200,2011-10,0.0,QUEROSENE ILUMINANTE,RR,m3
201,2012-10,0.0,QUEROSENE ILUMINANTE,RR,m3
202,2013-10,0.0,QUEROSENE ILUMINANTE,RR,m3
203,2014-10,0.0,QUEROSENE ILUMINANTE,RR,m3
204,2015-10,0.0,QUEROSENE ILUMINANTE,RR,m3
205,2016-10,0.0,QUEROSENE ILUMINANTE,RR,m3
206,2017-10,0.0,QUEROSENE ILUMINANTE,RR,m3
207,2018-10,0.0,QUEROSENE ILUMINANTE,RR,m3
208,2019-10,0.0,QUEROSENE ILUMINANTE,RR,m3
209,2000-11,0.0,QUEROSENE ILUMINANTE,RR,m3
210,2001-11,0.0,QUEROSENE ILUMINANTE,RR,m3
211,2002-11,0.0,QUEROSENE ILUMINANTE,RR,m3
212,2003-11,0.0,QUEROSENE ILUMINANTE,RR,m3
213,2004-11,0.0,QUEROSENE ILUMINANTE,RR,m3
214,2005-11,0.0,QUEROSENE ILUMINANTE,RR,m3
215,2006-11,0.0,QUEROSENE ILUMINANTE,RR,m3
216,2007-11,0.0,QUEROSENE ILUMINANTE,RR,m3
217,2008-11,0.0,QUEROSENE ILUMINANTE,RR,m3
218,2009-11,0.0,QUEROSENE ILUMINANTE,RR,m3
219,2010-11,0.0,QUEROSENE ILUMINANTE,RR,m3
220,2011-11,0.0,QUEROSENE ILUMINANTE,RR,m3
221,2012-11,0.0,QUEROSENE ILUMINANTE,RR,m3
222,2013-11,0.0,QUEROSENE ILUMINANTE,RR,m3
223,2014-11,0.0,QUEROSENE ILUMINANTE,RR,m3
224,2015-11,0.0,QUEROSENE ILUMINANTE,RR,m3
225,2016-11,0.0,QUEROSENE ILUMINANTE,RR,m3
226,2017-11,0.0,QUEROSENE ILUMINANTE,RR,m3
227,2018-11,0.0,QUEROSENE ILUMINANTE,RR,m3
228,2019-11,0.0,QUEROSENE ILUMINANTE,RR,m3
229,2000-12,0.0,QUEROSENE ILUMINANTE,RR,m3
230,2001-12,0.0,QUEROSENE ILUMINANTE,RR,m3
231,2002-12,0.0,QUEROSENE ILUMINANTE,RR,m3
232,2003-12,0.0,QUEROSENE ILUMINANTE,RR,m3
233,2004-12,0.0,QUEROSENE ILUMINANTE,RR,m3
234,2005-12,0.0,QUEROSENE ILUMINANTE,RR,m3
235,2006-12,0.0,QUEROSENE ILUMINANTE,RR,m3
236,2007-12,0.0,QUEROSENE ILUMINANTE,RR,m3
237,2008-12,0.0,QUEROSENE ILUMINANTE,RR,m3
238,2009-12,0.0,QUEROSENE ILUMINANTE,RR,m3
239,2010-12,0.0,QUEROSENE ILUMINANTE,RR,m3
240,2011-12,0.0,QUEROSENE ILUMINANTE,RR,m3
241,2012-12,0.0,QUEROSENE ILUMINANTE,RR,m3
242,2013-12,0.0,QUEROSENE ILUMINANTE,RR,m3
243,2014-12,0.0,QUEROSENE ILUMINANTE,RR,m3
244,2015-12,0.0,QUEROSENE ILUMINANTE,RR,m3
245,2016-12,0.0,QUEROSENE ILUMINANTE,RR,m3
246,2017-12,0.0,QUEROSENE ILUMINANTE,RR,m3
247,2018-12,0.0,QUEROSENE ILUMINANTE,RR,m3
248,2019-12,0.0,QUEROSENE ILUMINANTE,RR,m3
0,2000-01,16069.635,ETANOL HIDRATADO,SC,m3
1,2001-01,14200.132,ETANOL HIDRATADO,SC,m3
2,2002-01,12694.95,ETANOL HIDRATADO,SC,m3
3,2003-01,15185.845,ETANOL HIDRATADO,SC,m3
4,2004-01,13837.816,ETANOL HIDRATADO,SC,m3
5,2005-01,13194.111,ETANOL HIDRATADO,SC,m3
6,2006-01,18180.654,ETANOL HIDRATADO,SC,m3
7,2007-01,18586.91,ETANOL HIDRATADO,SC,m3
8,2008-01,27860.291,ETANOL HIDRATADO,SC,m3
9,2009-01,39863.155,ETANOL HIDRATADO,SC,m3
10,2010-01,23286.905,ETANOL HIDRATADO,SC,m3
11,2011-01,17843.489,ETANOL HIDRATADO,SC,m3
12,2012-01,8453.451,ETANOL HIDRATADO,SC,m3
13,2013-01,8849.078,ETANOL HIDRATADO,SC,m3
14,2014-01,12313.533,ETANOL HIDRATADO,SC,m3
15,2015-01,12602.393,ETANOL HIDRATADO,SC,m3
16,2016-01,9259.824,ETANOL HIDRATADO,SC,m3
17,2017-01,5054.894,ETANOL HIDRATADO,SC,m3
18,2018-01,7799.416,ETANOL HIDRATADO,SC,m3
19,2019-01,9252.8,ETANOL HIDRATADO,SC,m3
20,2020-01,9296.166,ETANOL HIDRATADO,SC,m3
21,2000-02,15026.979,ETANOL HIDRATADO,SC,m3
22,2001-02,12191.264,ETANOL HIDRATADO,SC,m3
23,2002-02,11063.835,ETANOL HIDRATADO,SC,m3
24,2003-02,11427.994,ETANOL HIDRATADO,SC,m3
25,2004-02,13422.086,ETANOL HIDRATADO,SC,m3
26,2005-02,11550.267,ETANOL HIDRATADO,SC,m3
27,2006-02,14788.774,ETANOL HIDRATADO,SC,m3
28,2007-02,15524.49,ETANOL HIDRATADO,SC,m3
29,2008-02,26718.557,ETANOL HIDRATADO,SC,m3
30,2009-02,37417.68,ETANOL HIDRATADO,SC,m3
31,2010-02,15291.35,ETANOL HIDRATADO,SC,m3
32,2011-02,14993.898,ETANOL HIDRATADO,SC,m3
33,2012-02,8100.518,ETANOL HIDRATADO,SC,m3
34,2013-02,9091.531,ETANOL HIDRATADO,SC,m3
35,2014-02,9107.12,ETANOL HIDRATADO,SC,m3
36,2015-02,15539.542,ETANOL HIDRATADO,SC,m3
37,2016-02,6335.115,ETANOL HIDRATADO,SC,m3
38,2017-02,4127.91,ETANOL HIDRATADO,SC,m3
39,2018-02,5413.212,ETANOL HIDRATADO,SC,m3
40,2019-02,6210.99,ETANOL HIDRATADO,SC,m3
41,2020-02,6514.046,ETANOL HIDRATADO,SC,m3
42,2000-03,15420.306,ETANOL HIDRATADO,SC,m3
43,2001-03,13237.372,ETANOL HIDRATADO,SC,m3
44,2002-03,11948.166,ETANOL HIDRATADO,SC,m3
45,2003-03,10876.064,ETANOL HIDRATADO,SC,m3
46,2004-03,13921.22,ETANOL HIDRATADO,SC,m3
47,2005-03,13151.6,ETANOL HIDRATADO,SC,m3
48,2006-03,12448.469,ETANOL HIDRATADO,SC,m3
49,2007-03,18348.683,ETANOL HIDRATADO,SC,m3
50,2008-03,27078.095,ETANOL HIDRATADO,SC,m3
51,2009-03,40336.76,ETANOL HIDRATADO,SC,m3
52,2010-03,19174.972,ETANOL HIDRATADO,SC,m3
53,2011-03,11503.429,ETANOL HIDRATADO,SC,m3
54,2012-03,8223.516,ETANOL HIDRATADO,SC,m3
55,2013-03,8120.369,ETANOL HIDRATADO,SC,m3
56,2014-03,7919.829,ETANOL HIDRATADO,SC,m3
57,2015-03,16274.002,ETANOL HIDRATADO,SC,m3
58,2016-03,6197.7,ETANOL HIDRATADO,SC,m3
59,2017-03,5024.003,ETANOL HIDRATADO,SC,m3
60,2018-03,4789.342,ETANOL HIDRATADO,SC,m3
61,2019-03,6164.263,ETANOL HIDRATADO,SC,m3
62,2020-03,5237.18,ETANOL HIDRATADO,SC,m3
63,2000-04,16051.641,ETANOL HIDRATADO,SC,m3
64,2001-04,12170.853,ETANOL HIDRATADO,SC,m3
65,2002-04,12944.313,ETANOL HIDRATADO,SC,m3
66,2003-04,12471.15,ETANOL HIDRATADO,SC,m3
67,2004-04,13998.468,ETANOL HIDRATADO,SC,m3
68,2005-04,12817.603,ETANOL HIDRATADO,SC,m3
69,2006-04,11612.966,ETANOL HIDRATADO,SC,m3
70,2007-04,15984.619,ETANOL HIDRATADO,SC,m3
71,2008-04,28702.004,ETANOL HIDRATADO,SC,m3
72,2009-04,42233.91,ETANOL HIDRATADO,SC,m3
73,2010-04,22539.567,ETANOL HIDRATADO,SC,m3
74,2011-04,6644.166,ETANOL HIDRATADO,SC,m3
75,2012-04,7799.136,ETANOL HIDRATADO,SC,m3
76,2013-04,7043.456,ETANOL HIDRATADO,SC,m3
77,2014-04,9720.054,ETANOL HIDRATADO,SC,m3
78,2015-04,13315.233,ETANOL HIDRATADO,SC,m3
79,2016-04,5807.918,ETANOL HIDRATADO,SC,m3
80,2017-04,4398.61,ETANOL HIDRATADO,SC,m3
81,2018-04,5154.154,ETANOL HIDRATADO,SC,m3
82,2019-04,7340.955,ETANOL HIDRATADO,SC,m3
83,2020-04,8821.89,ETANOL HIDRATADO,SC,m3
84,2000-05,16055.158,ETANOL HIDRATADO,SC,m3
85,2001-05,13360.918,ETANOL HIDRATADO,SC,m3
86,2002-05,12929.016,ETANOL HIDRATADO,SC,m3
87,2003-05,12096.629,ETANOL HIDRATADO,SC,m3
88,2004-05,14056.238,ETANOL HIDRATADO,SC,m3
89,2005-05,13524.421,ETANOL HIDRATADO,SC,m3
90,2006-05,14233.43,ETANOL HIDRATADO,SC,m3
91,2007-05,15922.199,ETANOL HIDRATADO,SC,m3
92,2008-05,28447.593,ETANOL HIDRATADO,SC,m3
93,2009-05,39089.533,ETANOL HIDRATADO,SC,m3
94,2010-05,23638.309,ETANOL HIDRATADO,SC,m3
95,2011-05,8958.328,ETANOL HIDRATADO,SC,m3
96,2012-05,7638.529,ETANOL HIDRATADO,SC,m3
97,2013-05,7156.3,ETANOL HIDRATADO,SC,m3
98,2014-05,7224.616,ETANOL HIDRATADO,SC,m3
99,2015-05,10307.703,ETANOL HIDRATADO,SC,m3
100,2016-05,6113.513,ETANOL HIDRATADO,SC,m3
101,2017-05,4295.53,ETANOL HIDRATADO,SC,m3
102,2018-05,4954.0,ETANOL HIDRATADO,SC,m3
103,2019-05,7232.683,ETANOL HIDRATADO,SC,m3
104,2020-05,5360.035,ETANOL HIDRATADO,SC,m3
105,2000-06,14066.3,ETANOL HIDRATADO,SC,m3
106,2001-06,12877.661,ETANOL HIDRATADO,SC,m3
107,2002-06,12699.483,ETANOL HIDRATADO,SC,m3
108,2003-06,12103.39,ETANOL HIDRATADO,SC,m3
109,2004-06,14554.485,ETANOL HIDRATADO,SC,m3
110,2005-06,13630.313,ETANOL HIDRATADO,SC,m3
111,2006-06,13907.004,ETANOL HIDRATADO,SC,m3
112,2007-06,15952.37,ETANOL HIDRATADO,SC,m3
113,2008-06,27400.359,ETANOL HIDRATADO,SC,m3
114,2009-06,39769.833,ETANOL HIDRATADO,SC,m3
115,2010-06,25720.642,ETANOL HIDRATADO,SC,m3
116,2011-06,9985.942,ETANOL HIDRATADO,SC,m3
117,2012-06,6947.098,ETANOL HIDRATADO,SC,m3
118,2013-06,6979.48,ETANOL HIDRATADO,SC,m3
119,2014-06,6446.338,ETANOL HIDRATADO,SC,m3
120,2015-06,11330.76,ETANOL HIDRATADO,SC,m3
121,2016-06,5118.453,ETANOL HIDRATADO,SC,m3
122,2017-06,4176.632,ETANOL HIDRATADO,SC,m3
123,2018-06,9470.65,ETANOL HIDRATADO,SC,m3
124,2019-06,5417.769,ETANOL HIDRATADO,SC,m3
125,2020-06,5224.107,ETANOL HIDRATADO,SC,m3
126,2000-07,16260.873,ETANOL HIDRATADO,SC,m3
127,2001-07,12743.845,ETANOL HIDRATADO,SC,m3
128,2002-07,15590.206,ETANOL HIDRATADO,SC,m3
129,2003-07,15060.722,ETANOL HIDRATADO,SC,m3
130,2004-07,16244.827,ETANOL HIDRATADO,SC,m3
131,2005-07,13433.303,ETANOL HIDRATADO,SC,m3
132,2006-07,15750.091,ETANOL HIDRATADO,SC,m3
133,2007-07,17454.301,ETANOL HIDRATADO,SC,m3
134,2008-07,30450.607,ETANOL HIDRATADO,SC,m3
135,2009-07,48559.697,ETANOL HIDRATADO,SC,m3
136,2010-07,29040.387,ETANOL HIDRATADO,SC,m3
137,2011-07,8498.687,ETANOL HIDRATADO,SC,m3
138,2012-07,7163.626,ETANOL HIDRATADO,SC,m3
139,2013-07,8350.35,ETANOL HIDRATADO,SC,m3
140,2014-07,7005.79,ETANOL HIDRATADO,SC,m3
141,2015-07,13140.3,ETANOL HIDRATADO,SC,m3
142,2016-07,6186.59,ETANOL HIDRATADO,SC,m3
143,2017-07,4461.839,ETANOL HIDRATADO,SC,m3
144,2018-07,8013.664,ETANOL HIDRATADO,SC,m3
145,2019-07,5488.936,ETANOL HIDRATADO,SC,m3
146,2020-07,5145.348,ETANOL HIDRATADO,SC,m3
147,2000-08,11917.99,ETANOL HIDRATADO,SC,m3
148,2001-08,12993.251,ETANOL HIDRATADO,SC,m3
149,2002-08,13798.853,ETANOL HIDRATADO,SC,m3
150,2003-08,11388.713,ETANOL HIDRATADO,SC,m3
151,2004-08,13410.459,ETANOL HIDRATADO,SC,m3
152,2005-08,14489.0,ETANOL HIDRATADO,SC,m3
153,2006-08,16173.302,ETANOL HIDRATADO,SC,m3
154,2007-08,20337.212,ETANOL HIDRATADO,SC,m3
155,2008-08,30201.261,ETANOL HIDRATADO,SC,m3
156,2009-08,46223.877,ETANOL HIDRATADO,SC,m3
157,2010-08,29555.955,ETANOL HIDRATADO,SC,m3
158,2011-08,9285.381,ETANOL HIDRATADO,SC,m3
159,2012-08,7880.435,ETANOL HIDRATADO,SC,m3
160,2013-08,8276.903,ETANOL HIDRATADO,SC,m3
161,2014-08,7519.041,ETANOL HIDRATADO,SC,m3
162,2015-08,13345.687,ETANOL HIDRATADO,SC,m3
163,2016-08,6565.262,ETANOL HIDRATADO,SC,m3
164,2017-08,5698.11,ETANOL HIDRATADO,SC,m3
165,2018-08,8378.561,ETANOL HIDRATADO,SC,m3
166,2019-08,4919.002,ETANOL HIDRATADO,SC,m3
167,2020-08,5128.579,ETANOL HIDRATADO,SC,m3
168,2000-09,14950.943,ETANOL HIDRATADO,SC,m3
169,2001-09,11013.729,ETANOL HIDRATADO,SC,m3
170,2002-09,14003.74,ETANOL HIDRATADO,SC,m3
171,2003-09,11434.229,ETANOL HIDRATADO,SC,m3
172,2004-09,15810.593,ETANOL HIDRATADO,SC,m3
173,2005-09,15702.334,ETANOL HIDRATADO,SC,m3
174,2006-09,18026.864,ETANOL HIDRATADO,SC,m3
175,2007-09,21362.989,ETANOL HIDRATADO,SC,m3
176,2008-09,33721.934,ETANOL HIDRATADO,SC,m3
177,2009-09,51936.779,ETANOL HIDRATADO,SC,m3
178,2010-09,31534.054,ETANOL HIDRATADO,SC,m3
179,2011-09,8099.968,ETANOL HIDRATADO,SC,m3
180,2012-09,7094.7,ETANOL HIDRATADO,SC,m3
181,2013-09,8461.528,ETANOL HIDRATADO,SC,m3
182,2014-09,8073.878,ETANOL HIDRATADO,SC,m3
183,2015-09,13967.75,ETANOL HIDRATADO,SC,m3
184,2016-09,6434.529,ETANOL HIDRATADO,SC,m3
185,2017-09,6781.173,ETANOL HIDRATADO,SC,m3
186,2018-09,11875.418,ETANOL HIDRATADO,SC,m3
187,2019-09,5526.132,ETANOL HIDRATADO,SC,m3
188,2020-09,6911.839,ETANOL HIDRATADO,SC,m3
189,2000-10,13848.338,ETANOL HIDRATADO,SC,m3
190,2001-10,13670.651,ETANOL HIDRATADO,SC,m3
191,2002-10,16854.457,ETANOL HIDRATADO,SC,m3
192,2003-10,14195.641,ETANOL HIDRATADO,SC,m3
193,2004-10,14825.504,ETANOL HIDRATADO,SC,m3
194,2005-10,14453.088,ETANOL HIDRATADO,SC,m3
195,2006-10,17076.483,ETANOL HIDRATADO,SC,m3
196,2007-10,26613.45,ETANOL HIDRATADO,SC,m3
197,2008-10,35652.983,ETANOL HIDRATADO,SC,m3
198,2009-10,43882.341,ETANOL HIDRATADO,SC,m3
199,2010-10,26054.439,ETANOL HIDRATADO,SC,m3
200,2011-10,8570.183,ETANOL HIDRATADO,SC,m3
201,2012-10,8349.33,ETANOL HIDRATADO,SC,m3
202,2013-10,9971.694,ETANOL HIDRATADO,SC,m3
203,2014-10,9013.184,ETANOL HIDRATADO,SC,m3
204,2015-10,16117.001,ETANOL HIDRATADO,SC,m3
205,2016-10,5316.8,ETANOL HIDRATADO,SC,m3
206,2017-10,6644.498,ETANOL HIDRATADO,SC,m3
207,2018-10,12432.674,ETANOL HIDRATADO,SC,m3
208,2019-10,7149.196,ETANOL HIDRATADO,SC,m3
209,2000-11,13961.35,ETANOL HIDRATADO,SC,m3
210,2001-11,13749.461,ETANOL HIDRATADO,SC,m3
211,2002-11,13459.479,ETANOL HIDRATADO,SC,m3
212,2003-11,12367.019,ETANOL HIDRATADO,SC,m3
213,2004-11,13611.602,ETANOL HIDRATADO,SC,m3
214,2005-11,16529.049,ETANOL HIDRATADO,SC,m3
215,2006-11,18210.993,ETANOL HIDRATADO,SC,m3
216,2007-11,26971.252,ETANOL HIDRATADO,SC,m3
217,2008-11,35757.722,ETANOL HIDRATADO,SC,m3
218,2009-11,31930.244,ETANOL HIDRATADO,SC,m3
219,2010-11,21008.141,ETANOL HIDRATADO,SC,m3
220,2011-11,8570.408,ETANOL HIDRATADO,SC,m3
221,2012-11,7738.063,ETANOL HIDRATADO,SC,m3
222,2013-11,15787.022,ETANOL HIDRATADO,SC,m3
223,2014-11,10316.858,ETANOL HIDRATADO,SC,m3
224,2015-11,10476.05,ETANOL HIDRATADO,SC,m3
225,2016-11,5002.31,ETANOL HIDRATADO,SC,m3
226,2017-11,7562.444,ETANOL HIDRATADO,SC,m3
227,2018-11,9502.291,ETANOL HIDRATADO,SC,m3
228,2019-11,6889.369,ETANOL HIDRATADO,SC,m3
229,2000-12,14549.603,ETANOL HIDRATADO,SC,m3
230,2001-12,14434.34,ETANOL HIDRATADO,SC,m3
231,2002-12,16040.04,ETANOL HIDRATADO,SC,m3
232,2003-12,16396.498,ETANOL HIDRATADO,SC,m3
233,2004-12,16179.321,ETANOL HIDRATADO,SC,m3
234,2005-12,22799.349,ETANOL HIDRATADO,SC,m3
235,2006-12,22649.507,ETANOL HIDRATADO,SC,m3
236,2007-12,29338.664,ETANOL HIDRATADO,SC,m3
